ts,Source Port,Destination Port,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time,Source IP
1724151435.9695754,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.9693408,1724151435.9693408,1724151435.9693408,1724151435.9693408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,9.989738464355468e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9697032,2462.1,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.969431,1724151435.969431,1724151435.969431,1724151435.969431,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23429.8,1476.8,1514.0,1512.0384795321638,8.311760288739503,1501.6,172415143.59699568,13.5,546328.0,54.99098673333437,11.84845691937296,234.0106152320372,0.3,244.6,0.0,0.0,0.0,0.0,172415143.59697908,0.0,10.38.1.110
1724151435.969855,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.969791,1724151435.969791,1724151435.969791,1724151435.969791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.0514259338378908e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9699893,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.969791,1724151435.969791,1724151435.969791,1724151435.969791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172415143.5970165,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.970097,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.969791,1724151435.969791,1724151435.969791,1724151435.969791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.2993812561035156e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9702442,2462.2,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.970139,1724151435.970139,1724151435.970139,1724151435.970139,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23355.4,1402.4,1514.0,1506.8345073278974,27.248960105326027,1501.6,172415143.59704462,13.5,546328.0,54.89627815319439,38.62970173335892,833.5218249693374,0.9,244.6,0.0,0.0,0.0,0.0,172415143.5970226,0.0,10.38.1.110
1724151435.9703834,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.9702258,1724151435.9702258,1724151435.9702258,1724151435.9702258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.1992454528808591e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9705036,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.9702258,1724151435.9702258,1724151435.9702258,1724151435.9702258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172415143.59706703,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.970644,2462.3,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.9704075,1724151435.9704075,1724151435.9704075,1724151435.9704075,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8265.0,1452.0,1514.0,1505.994126984127,20.67816183997622,1501.6,1.609325408935547e-05,5.5,546328.0,54.88137697905087,29.243336919040168,860.2538349710254,0.5,38.5,0.0,0.0,0.0,0.0,172415143.597068,0.0,10.38.1.110
1724151435.970796,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.9706798,1724151435.9706798,1724151435.9706798,1724151435.9706798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23343.0,1390.0,1514.0,1505.7072346006248,30.813709467697656,1514.0,172415143.5970963,13.5,546328.0,54.8757541660832,43.67101862808571,960.5962051346266,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.970927,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.9706798,1724151435.9706798,1724151435.9706798,1724151435.9706798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.621246337890625e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9710495,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.9706798,1724151435.9706798,1724151435.9706798,1724151435.9706798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23454.6,1501.6,1514.0,1513.38,2.7025173449952176,1501.6,172415143.5971201,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9711971,2462.4,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.971147,1724151435.971147,1724151435.971147,1724151435.971147,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.5497207641601562e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,172415143.5971147,0.0,10.38.1.110
1724151435.9713275,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.971147,1724151435.971147,1724151435.971147,1724151435.971147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172415143.5971509,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9714508,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.971147,1724151435.971147,1724151435.971147,1724151435.971147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.0895729064941409e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9715862,2462.5,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.9714177,1724151435.9714177,1724151435.9714177,1724151435.9714177,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23380.2,1427.2,1514.0,1508.8216868150769,20.517561153160724,1501.6,172415143.5971788,13.5,546328.0,54.93245032654149,29.110066041462694,606.8875711889299,0.7,244.6,0.0,0.0,0.0,0.0,172415143.5971598,0.0,10.38.1.110
1724151435.9717193,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.971598,1724151435.971598,1724151435.971598,1724151435.971598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.010894775390625e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.971838,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.971598,1724151435.971598,1724151435.971598,1724151435.971598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172415143.597199,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.971975,2462.6,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.971685,1724151435.971685,1724151435.971685,1724151435.971685,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8289.8,1476.8,1514.0,1509.8322222222223,11.71785857068931,1501.6,1.590251922607422e-05,5.5,546328.0,54.95134971931776,16.571554512638635,458.4207283950617,0.3,38.5,0.0,0.0,0.0,0.0,172415143.5972034,0.0,10.38.1.110
1724151435.9721112,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.972034,1724151435.972034,1724151435.972034,1724151435.972034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23343.0,1390.0,1514.0,1505.7072346006248,30.813709467697656,1514.0,172415143.5972273,13.5,546328.0,54.8757541660832,43.67101862808571,960.5962051346266,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9722316,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.972034,1724151435.972034,1724151435.972034,1724151435.972034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.1491775512695311e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.972358,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.972034,1724151435.972034,1724151435.972034,1724151435.972034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172415143.5972531,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9725032,2462.7,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.9723916,1724151435.9723916,1724151435.9723916,1724151435.9723916,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8215.4,1402.4,1514.0,1490.0807936507938,43.05293540124853,1501.6,1.41143798828125e-05,5.5,546328.0,54.59001201992536,60.886045144418425,2120.658723859914,0.9,38.5,0.0,0.0,0.0,0.0,172415143.5972481,0.0,10.38.1.110
1724151435.9726367,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.9724813,1724151435.9724813,1724151435.9724813,1724151435.9724813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23343.0,1390.0,1514.0,1505.7072346006248,30.813709467697656,1514.0,172415143.59728098,13.5,546328.0,54.8757541660832,43.67101862808571,960.5962051346266,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9727695,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.9724813,1724151435.9724813,1724151435.9724813,1724151435.9724813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.1610984802246094e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9728932,2462.8,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.9726608,1724151435.9726608,1724151435.9726608,1724151435.9726608,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23405.0,1452.0,1514.0,1510.5340677674578,14.230969440873778,1501.6,172415143.5973099,13.5,546328.0,54.96361327167581,20.219482780844206,409.23100883065314,0.5,244.6,0.0,0.0,0.0,0.0,172415143.59729308,0.0,10.38.1.110
1724151435.9730363,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.972931,1724151435.972931,1724151435.972931,1724151435.972931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.361370086669922e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9731743,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.972931,1724151435.972931,1724151435.972931,1724151435.972931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172415143.597333,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.973291,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.972931,1724151435.972931,1724151435.972931,1724151435.972931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8314.6,1501.6,1514.0,1512.76,3.72,1501.6,1.780986785888672e-05,5.5,546328.0,55.00468535536838,5.260874452027913,138.384,0.1,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9734492,2462.9,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.97339,1724151435.97339,1724151435.97339,1724151435.97339,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23343.0,1390.0,1514.0,1505.7072346006248,30.813709467697656,1514.0,172415143.59736037,13.5,546328.0,54.8757541660832,43.67101862808572,960.5962051346266,1.0,244.6,0.0,0.0,0.0,0.0,172415143.597339,0.0,10.38.1.110
1724151435.9735856,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.97339,1724151435.97339,1724151435.97339,1724151435.97339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.361370086669922e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.973713,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.97339,1724151435.97339,1724151435.97339,1724151435.97339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172415143.59739226,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9738846,2463.0,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.9736912,1724151435.9736912,1724151435.9736912,1724151435.9736912,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8240.2,1427.2,1514.0,1500.414126984127,31.007519343439736,1501.6,1.7309188842773436e-05,5.5,546328.0,54.77949524917797,43.851254391038566,1394.5698349710256,0.7,38.5,0.0,0.0,0.0,0.0,172415143.5973892,0.0,10.38.1.110
1724151435.9740646,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.9738915,1724151435.9738915,1724151435.9738915,1724151435.9738915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23343.0,1390.0,1514.0,1505.7072346006248,30.813709467697656,1514.0,172415143.597425,13.5,546328.0,54.8757541660832,43.67101862808571,960.5962051346266,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9741993,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.9738915,1724151435.9738915,1724151435.9738915,1724151435.9738915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.5807151794433593e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9743602,2463.1,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.9740005,1724151435.9740005,1724151435.9740005,1724151435.9740005,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23429.8,1476.8,1514.0,1512.0384795321638,8.311760288739503,1501.6,172415143.5974606,13.5,546328.0,54.99098673333437,11.84845691937296,234.0106152320372,0.3,244.6,0.0,0.0,0.0,0.0,172415143.59744352,0.0,10.38.1.110
1724151435.974525,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.974435,1724151435.974435,1724151435.974435,1724151435.974435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.5187263488769532e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9746826,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.974435,1724151435.974435,1724151435.974435,1724151435.974435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172415143.59749112,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9748368,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.974435,1724151435.974435,1724151435.974435,1724151435.974435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.678466796875e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9750278,2463.2,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.9748695,1724151435.9748695,1724151435.9748695,1724151435.9748695,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23355.4,1402.4,1514.0,1506.8345073278974,27.248960105326027,1501.6,172415143.597547,13.5,546328.0,54.89627815319439,38.62970173335892,833.5218249693374,0.9,244.6,0.0,0.0,0.0,0.0,172415143.5974978,0.0,10.38.1.110
1724151435.9752853,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.974978,1724151435.974978,1724151435.974978,1724151435.974978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,1.5497207641601562e-05,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9754434,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.974978,1724151435.974978,1724151435.974978,1724151435.974978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172415143.5975669,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
1724151435.9756112,2463.3,8.0,0.0,151.4,6.0,64.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1724151435.9752483,1724151435.9752483,1724151435.9752483,1724151435.9752483,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8265.0,1452.0,1514.0,1505.994126984127,20.67816183997622,1501.6,1.7309188842773436e-05,5.5,546328.0,54.88137697905087,29.243336919040168,860.2538349710254,0.5,38.5,0.0,0.0,0.0,0.0,172415143.59756538,0.0,10.38.1.110
1724151435.975778,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724151435.975654,1724151435.975654,1724151435.975654,1724151435.975654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23343.0,1390.0,1514.0,1505.7072346006248,30.813709467697656,1514.0,172415143.59759992,13.5,546328.0,54.8757541660832,43.67101862808571,960.5962051346266,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0,10.38.1.110
